Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales,source,Item_Visibility_MeanRatio,Outlet_Lifetime,Outlet_Identifier,Item_Fat_Content_Regular,Item_Fat_Content_bad,Item_Type_Extracted_FD,Item_Type_Extracted_NC,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049
FDW52,14.0,0.037734782,Frozen Foods,166.4526,2007,4769.1254,train,1.0047208841435105,18,OUT017,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
NCZ30,6.59,0.0273016635,Household,119.1098,2007,964.0784,train,0.9090909090909092,18,OUT017,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY35,17.6,0.026827052,Breads,47.8402,1998,91.8804,train,1.4641166508871615,27,OUT010,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDN31,11.5,0.072881535,Fruits and Vegetables,191.353,1997,2277.036,train,0.92963260000365,28,OUT046,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX31,20.35,0.014822802,Fruits and Vegetables,234.0958,2004,2570.6538,train,0.9599666377119815,21,OUT035,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCJ05,18.7,0.046159928,Health and Hygiene,152.3682,1999,1677.1502,train,1.0006230356750552,26,OUT049,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDN56,5.46,0.107662745,Fruits and Vegetables,143.8786,2007,4334.358,train,0.8796766112767673,18,OUT017,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ04,9.31,0.038014104,Frozen Foods,62.351,1999,822.263,train,0.9310779341144979,26,OUT049,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDJ44,12.3,0.106307146,Fruits and Vegetables,174.9396,2004,1569.9564,train,0.9294568223681552,21,OUT035,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDI08,18.2,0.066672058,Fruits and Vegetables,248.1092,2007,4233.1564,train,1.0047208933801273,18,OUT017,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB59,18.25,0.015341139,Snack Foods,200.0084,2009,1984.084,train,0.9367570674077363,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDY15,18.25,0.171174491,Dairy,156.463,2002,938.778,train,0.9241603459617913,23,OUT045,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCZ18,7.825,0.325780807,Household,252.7698,1985,761.0094,train,1.6203130044252265,40,OUT019,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DRO47,10.195,0.112859454,Hard Drinks,114.486,2007,2490.092,train,0.9383236997968202,18,OUT017,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDW21,5.34,0.005962753,Snack Foods,102.4358,2004,2010.716,train,1.0113668083942298,21,OUT035,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ14,7.71,0.047358246,Dairy,123.1756,1985,3998.7948,train,0.9178236955074648,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDM09,11.15,0.086105815,Snack Foods,167.879,2002,2886.243,train,0.8765027606002672,23,OUT045,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDK43,9.8,0.026882496,Meat,126.302,1999,3036.048,train,0.9237238221419468,26,OUT049,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDE45,12.1,0.040521714,Fruits and Vegetables,178.5002,2009,5552.1062,train,0.8749689146000599,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDR35,12.5,0.020597493,Breads,200.0742,1985,8958.339,train,0.9942317103825574,40,OUT027,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDT58,9.0,0.085538477,Snack Foods,169.2816,1985,3523.4136,train,0.9251308182254223,40,OUT027,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDS57,15.5,0.10059948455555556,Snack Foods,141.547,2007,3006.087,train,0.9,18,OUT017,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDF10,15.5,0.1373785425,Snack Foods,147.2418,2009,1324.2762,train,0.8888888888888888,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDP03,5.15,0.10239789,Meat,122.1388,1998,495.3552,train,1.459394693194432,27,OUT010,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDT04,17.25,0.0937069738,Frozen Foods,37.5822,1998,196.411,train,0.8333333333333333,27,OUT010,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCW53,18.35,0.0304697,Health and Hygiene,191.3162,1987,1346.9134,train,0.9215224085856261,38,OUT013,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDA39,6.32,0.021287234,Meat,38.5822,1998,78.5644,train,1.6066807780098773,27,OUT010,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCH29,5.51,0.034467286,Health and Hygiene,96.7726,2004,2642.5602,train,0.925090318777387,21,OUT035,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDU02,13.35,0.1027194,Dairy,228.8352,2002,5267.8096,train,0.9241603429720138,23,OUT045,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN13,18.6,0.266234421,Breakfast,98.5358,1985,402.1432,train,1.61481058849911,40,OUT019,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDX56,17.1,0.129668578,Fruits and Vegetables,206.8638,1985,207.0638,train,1.6195540488351554,40,OUT019,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDT11,5.94,0.02923013,Breads,189.4556,1985,3567.3564,train,0.8704928775163032,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
NCC18,19.1,0.176411579,Household,173.2422,1985,2069.3064,train,0.8671457806920143,40,OUT027,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDA32,14.0,0.050371508,Fruits and Vegetables,214.7192,1998,862.8768,train,1.4593946834881444,27,OUT010,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDU39,18.85,0.036184755,Meat,58.5562,2009,770.3306,train,1.0031395347362426,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDV27,7.97,0.070017381,Meat,89.3514,1985,177.1028,train,1.4859160260509796,40,OUT019,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NCW53,18.35,0.030556922,Health and Hygiene,190.6162,2002,3271.0754,train,0.9241603415984767,23,OUT045,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCZ42,10.5,0.011278535,Household,237.0248,1987,5451.5704,train,0.9308306753386391,38,OUT013,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDO46,9.6,0.013700196777777778,Snack Foods,191.0872,2007,4349.0056,train,0.8999999999999999,18,OUT017,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDQ57,7.275,0.027812304,Snack Foods,147.476,1985,3368.948,train,0.9451192085347101,40,OUT027,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDZ36,6.035,0.066051758,Baking Goods,187.724,2009,2050.664,train,0.8745787928453362,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDK38,6.65,0.053506996,Canned,150.0734,2009,3563.3616,train,0.942848008627298,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDU51,20.2,0.096046304,Meat,178.7028,1985,4604.6728,train,0.9942317111928748,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDS14,7.285,0.049922304,Dairy,156.9288,1987,1571.288,train,0.9246624735394777,38,OUT013,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDQ40,11.1,0.036083537,Frozen Foods,175.4712,1999,2988.1104,train,0.8760887586223611,26,OUT049,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDE20,11.35,0.005539114,Fruits and Vegetables,167.879,1999,4074.696,train,1.0006230055186232,26,OUT049,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH58,12.3,0.036939673,Snack Foods,113.1834,1997,3109.9518,train,1.020227244675036,28,OUT046,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCK53,11.6,0.037793818,Health and Hygiene,99.3042,2007,2281.6966,train,0.8759574849945406,18,OUT017,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDJ44,12.3,0.106928681,Fruits and Vegetables,173.7396,2007,3663.2316,train,0.9348909814800044,18,OUT017,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDN22,18.85,0.138585859,Snack Foods,252.4724,2002,3271.7412,train,1.0161489532894545,23,OUT045,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDH56,9.8,0.06407717,Fruits and Vegetables,116.7492,2009,1621.8888,train,0.8782920635047956,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDK48,7.445,0.037708542,Baking Goods,74.7354,2002,1128.531,train,0.9604916576877145,23,OUT045,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ40,11.1,0.036020711,Frozen Foods,177.2712,2004,2109.2544,train,0.8745633773286923,21,OUT035,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDH10,21.0,0.049295686,Snack Foods,194.4478,2004,968.739,train,0.8745633814832424,21,OUT035,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDM21,20.2,0.06449461,Snack Foods,259.2646,2002,3091.9752,train,0.9241603426194711,23,OUT045,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX12,18.2,0.026117345,Baking Goods,239.2196,2002,3133.2548,train,0.9606860866220542,23,OUT045,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDM51,11.8,0.025904648,Meat,102.4674,1987,2037.348,train,0.9308307319851152,38,OUT013,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDG09,20.6,0.080235512,Fruits and Vegetables,188.9556,1998,563.2668,train,1.464116665604192,27,OUT010,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DRD37,9.8,0.013830218,Soft Drinks,45.306,1987,1304.968,train,0.9322492179450856,38,OUT013,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDN21,18.6,0.076855628,Snack Foods,161.0236,1997,483.3708,train,0.9316059766686703,28,OUT046,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCQ06,13.0,0.041824524,Household,256.7014,1997,2805.0154,train,0.9222899227877066,28,OUT046,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV52,20.7,0.12152072,Frozen Foods,118.0466,1997,1060.6194,train,0.8714191152810525,28,OUT046,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC10,9.8,0.073289899,Snack Foods,120.8098,2007,1325.6078,train,0.879676613195482,18,OUT017,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX51,9.5,0.022054553,Meat,195.4452,2004,4502.1396,train,0.9294568264465592,21,OUT035,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCD54,21.1,0.029054046,Household,144.6786,1999,2889.572,train,0.9237238448840764,26,OUT049,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCK18,9.6,0.006665667,Household,164.1184,1985,3797.7232,train,0.8793993676145662,40,OUT027,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDZ01,8.975,0.009057132,Canned,104.099,2004,2476.776,train,0.8626859612645648,21,OUT035,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT48,4.92,0.045955031,Baking Goods,199.1084,1997,2182.4924,train,1.0644525081148921,28,OUT046,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDB40,17.5,0.007551607,Dairy,145.8102,1999,1895.5326,train,0.9228711708309139,26,OUT049,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCC07,19.6,0.023835164,Household,103.3964,1985,3050.6956,train,0.8704928665654751,40,OUT027,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDT52,9.695,0.047503318,Frozen Foods,244.6144,1999,3185.1872,train,0.9237238296258874,26,OUT049,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDK09,15.2,0.160665697,Snack Foods,227.5352,1985,916.1408,train,1.531537196295342,40,OUT019,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NCQ30,7.725,0.048661041,Household,123.7414,1998,121.8414,train,1.46411667167979,27,OUT010,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDZ60,20.5,0.208987123,Baking Goods,106.0596,1985,215.7192,train,1.6003091390480193,40,OUT019,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NCK18,9.6,0.006692529,Household,164.9184,1987,2972.1312,train,0.8829432628935926,38,OUT013,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDV11,9.1,0.136695145,Breads,173.4054,1998,875.527,train,1.5499684165267424,27,OUT010,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDR25,17.0,0.140311123,Canned,265.6884,2007,2649.884,train,1.0047208919104713,18,OUT017,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB26,14.0,0.031330907,Canned,52.364,2002,745.696,train,1.0010958934792593,23,OUT045,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
DRD01,12.1,0.061521569,Soft Drinks,55.8614,2007,1436.7964,train,0.9275067670938841,18,OUT017,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDG32,19.85,0.176991029,Fruits and Vegetables,221.5772,2007,3558.0352,train,0.9275067666067104,18,OUT017,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY49,17.2,0.0120098,Canned,163.1184,2004,2807.0128,train,0.9221155397508797,21,OUT035,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD26,8.71,0.072141818,Canned,183.3924,2004,2776.386,train,0.8630253717987647,21,OUT035,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDC22,6.89,0.136984147,Snack Foods,192.682,2009,2703.148,train,0.8751151941790797,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
DRD27,18.75,0.020545486888888888,Dairy,97.9042,2002,1686.4714,train,0.8181818181818181,23,OUT045,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDA44,19.7,0.052964982,Fruits and Vegetables,57.793,1985,1754.383,train,0.9251308128446601,40,OUT027,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDW01,14.5,0.0668339987,Canned,154.4682,1987,1524.682,train,0.909090909090909,38,OUT013,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDV32,7.785000000000001,0.155316936,Fruits and Vegetables,64.151,1985,316.255,train,1.6148105861195683,40,OUT019,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDK32,16.25,0.048738407,Fruits and Vegetables,152.8682,1985,5031.4506,train,0.9127834240013686,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
NCA05,20.75,0.024458113777777776,Health and Hygiene,149.4734,1987,2969.468,train,0.8999999999999999,38,OUT013,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDR10,17.6,0.010031539,Snack Foods,161.5552,1987,1787.0072,train,0.9288589898490578,38,OUT013,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDL22,16.85,0.036383293,Snack Foods,91.0488,2004,1086.5856,train,0.9221155141538201,21,OUT035,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD10,20.6,0.04439172311111111,Snack Foods,178.1344,2004,3568.688,train,0.8999999999999999,21,OUT035,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDW25,5.175,0.03736783,Canned,86.9224,1987,255.6672,train,0.9288589804074138,38,OUT013,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDR47,17.85,0.087604647,Breads,196.9794,1999,1560.6352,train,0.9330543769157764,26,OUT049,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRF27,8.93,0.028461453,Dairy,152.234,1999,5053.422,train,0.9237238204614034,26,OUT049,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDQ48,14.3,0.034244601,Baking Goods,97.2726,1985,1957.452,train,1.0101030884459492,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDS37,7.655,0.031938828,Canned,114.1492,2004,1158.492,train,0.9294568307948179,21,OUT035,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCI18,18.35,0.014024028,Household,224.5746,1997,2692.4952,train,0.9990697410499787,28,OUT046,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCJ42,19.75,0.014232071,Household,100.9332,1985,1743.0644,train,0.9091553037859228,40,OUT027,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDY48,14.0,0.023730384,Baking Goods,104.3332,2004,1435.4648,train,0.9221155240724689,21,OUT035,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDB39,11.6,0.038578846,Dairy,56.1272,1999,671.1264,train,0.9237238290572303,26,OUT049,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRI37,15.85,0.108036187,Soft Drinks,57.3904,2009,703.0848,train,0.9334195295612076,16,OUT018,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDB58,10.5,0.013572808,Snack Foods,143.2154,2007,1559.9694,train,0.8796766301073426,18,OUT017,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV12,16.7,0.06082402,Baking Goods,98.7384,1987,1773.6912,train,0.8708395150267987,38,OUT013,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
NCU06,17.6,0.074345142,Household,230.901,1987,4364.319,train,0.9132468819068472,38,OUT013,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDU34,18.25,0.075501241,Snack Foods,123.1046,2009,249.0092,train,1.003139535983711,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDP31,21.1,0.16216286,Fruits and Vegetables,62.2168,2009,383.5008,train,1.0031395344431482,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDV11,9.1,0.081652352,Breads,177.0054,2004,2101.2648,train,0.9258453673327183,21,OUT035,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCY06,15.25,0.061434045,Household,130.9968,2009,2348.9424,train,0.9334195323089518,16,OUT018,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCV41,14.35,0.017073332,Health and Hygiene,109.5228,2002,1657.842,train,0.8765027619208257,23,OUT045,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ52,17.0,0.118806857,Frozen Foods,248.8434,1985,6705.2718,train,0.9251308207820326,40,OUT027,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDM38,5.885,0.092694107,Canned,53.6982,1987,1525.3478,train,0.9982383513346,38,OUT013,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDA14,16.1,0.065183228,Dairy,148.076,1997,1464.76,train,0.9252652681550342,28,OUT046,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDB23,19.2,0.005561538,Starchy Foods,224.0062,1985,3837.0054,train,0.8673835143559638,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
DRH49,19.7,0.024635077,Soft Drinks,84.1592,1987,1073.2696,train,0.8825077927361837,38,OUT013,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDI40,11.5,0.126313413,Frozen Foods,100.6358,2007,2010.716,train,0.9275067641877222,18,OUT017,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDR37,16.5,0.066383907,Breakfast,180.4292,2002,2189.1504,train,0.940927193535121,23,OUT045,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS16,15.15,0.066279832,Frozen Foods,147.876,1999,4540.756,train,1.0156689927703357,26,OUT049,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDT15,12.15,0.042681522,Meat,184.295,1997,2014.045,train,0.874728795325247,28,OUT046,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDL32,15.7,0.12833063577777779,Fruits and Vegetables,112.4544,1987,1230.3984,train,0.9000000000000001,38,OUT013,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDB39,11.6,0.038736838,Dairy,55.8272,2007,1454.1072,train,0.9275067564988757,18,OUT017,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX40,12.85,0.098910759,Frozen Foods,37.6164,1987,308.9312,train,0.8706939449559711,38,OUT013,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
DRD13,15.0,0.049178998,Soft Drinks,65.6168,2002,639.168,train,1.0010958920575777,23,OUT045,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ43,11.0,0.057011062,Fruits and Vegetables,241.9512,1987,2908.2144,train,0.9982383395713277,38,OUT013,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
DRM59,5.88,0.003589104,Hard Drinks,155.5998,1987,1691.7978,train,0.9215224589949224,38,OUT013,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
NCZ18,7.825,0.18095437455555557,Household,253.4698,2007,6849.0846,train,0.9,18,OUT017,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH52,9.42,0.043690499,Frozen Foods,60.2194,1985,1733.7432,train,0.8673442168218729,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDM25,10.695,0.10154201,Breakfast,173.7712,1998,175.7712,train,1.4588208073431055,27,OUT010,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCP05,19.6,0.025164132,Health and Hygiene,152.6024,1985,6072.096,train,1.0061921153934827,40,OUT027,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDY38,13.6,0.119077255,Dairy,231.23,1987,2330.3,train,0.9215224089962102,38,OUT013,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDO37,8.06,0.021497594,Breakfast,230.3326,2007,1386.1956,train,0.9387642244964729,18,OUT017,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV49,10.0,0.025702129,Canned,262.6226,1985,7136.7102,train,0.9178236734660062,40,OUT027,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
NCP02,7.105,0.075000682,Household,61.0562,1998,296.281,train,1.4641166762319795,27,OUT010,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCJ19,18.6,0.118419683,Others,58.3588,2002,1545.9876,train,0.9409271960709634,23,OUT045,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW44,9.5,0.035151215,Fruits and Vegetables,171.8448,1997,2556.672,train,0.9296325976534708,28,OUT046,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDU56,16.85,0.044414056,Fruits and Vegetables,182.4266,1997,2028.6926,train,1.0644525032779055,28,OUT046,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDZ58,17.85,0.052471995,Snack Foods,123.7072,2007,2450.144,train,0.9275067721642937,18,OUT017,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ15,13.1,0.020853376,Dairy,117.4782,1987,1906.8512,train,0.9240453305802988,38,OUT013,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
NCI06,11.3,0.047791878,Household,180.766,1999,5033.448,train,0.8760887612532859,26,OUT049,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDD36,13.3,0.02136022,Baking Goods,120.4124,2009,1777.686,train,0.9334195316481727,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDD56,15.2,0.103988736,Fruits and Vegetables,177.0054,2002,3677.2134,train,0.8765027685239918,23,OUT045,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX27,20.7,0.114581955,Dairy,94.3436,2009,945.436,train,0.9368264384811799,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDG50,7.405,0.02556185,Canned,89.7146,1998,182.4292,train,1.4439911965593317,27,OUT010,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDU36,6.15,0.046459438,Baking Goods,100.5384,2009,1675.1528,train,0.9280891439412117,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDJ15,11.35,0.023322478,Dairy,182.5608,1997,3307.6944,train,0.9222899328223508,28,OUT046,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDG32,19.85,0.175962247,Fruits and Vegetables,223.0772,2004,1779.0176,train,0.9221155201025546,21,OUT035,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
